194.7294,200.67398,207.31793,207.31793,203.12175,216.40964,210.11537,204.87015,202.77206,209.7657,202.77206,198.92557,198.57588,199.97461,196.4778,193.68034,194.03003,190.8829,188.43513,186.33704,188.43513,188.38687,184.19069,175.09897,162.86012,155.51682,162.86012,152.02,156.56586,163.20981,159.01363,150.97095,159.36331,164.9582,156.21617,152.02,159.71298,164.9582,153.7684,153.06905,159.36331,163.55948,0
195.08707,201.0304,207.67293,207.67293,205.9249,216.41312,210.46979,205.57529,203.12804,210.12018,203.82726,199.28235,198.93275,201.0304,196.4855,193.68864,194.03824,190.89178,188.44453,186.34688,188.09492,188.38876,184.19347,174.75407,162.5178,154.12724,162.86742,151.33038,155.17606,163.21703,160.07056,150.63116,159.02174,164.61546,156.5745,151.33038,159.37135,164.26585,153.77763,152.3792,158.67213,162.5178,0
195.36485,202.31473,212.39206,213.08705,211.69707,217.95197,212.04456,209.6121,208.22212,207.52715,204.0522,201.96724,201.61974,197.7973,195.01735,194.32237,195.71234,188.41496,188.41496,187.025,188.06747,189.24586,183.68596,173.60863,162.14133,154.14897,162.48883,151.36902,157.27641,162.48883,159.01389,150.67403,161.44633,164.92128,155.19145,152.75899,161.79384,166.65875,154.14897,153.10649,160.05637,163.8788,0
197.80046,207.01375,219.7706,222.95981,217.2901,215.16396,217.2901,215.16396,214.45525,206.6594,208.07681,207.72246,207.01375,199.57225,197.80046,199.57225,199.9266,189.65025,189.65025,190.35896,192.13075,191.25957,181.69193,172.47865,161.84793,152.63466,163.61972,151.57158,157.95001,163.26537,155.11516,151.92595,163.26537,168.22636,155.82387,154.40645,165.39151,169.28943,157.2413,154.7608,161.84793,165.74586,0
199.84082,210.7879,222.79437,226.67882,221.02872,213.61296,219.26306,217.85052,217.4974,207.60971,210.43477,210.7879,210.43477,197.01578,200.54709,202.31274,202.31274,188.54062,191.36566,193.83759,193.48445,188.4593,179.98415,170.80273,160.56192,155.9712,158.44313,149.96797,158.44313,163.7401,154.55869,151.02737,163.7401,167.62454,158.09,153.49928,165.85889,169.03708,159.1494,155.26494,162.68071,165.85889,0
200.92328,211.1602,223.86812,227.7511,221.75014,221.75014,219.63214,219.27914,218.57315,205.86523,211.1602,211.8662,210.8072,195.27531,202.68826,204.45325,201.98227,188.21536,193.15733,194.92232,192.45132,188.4405,178.90956,169.73163,159.14171,155.25873,152.43475,149.25777,158.0827,163.37767,152.78775,151.02275,163.73067,166.90765,155.96472,154.19974,166.55466,167.61365,158.7887,155.61172,164.08366,166.55466,0
202.59961,212.48737,225.55334,229.08469,222.37514,215.31244,221.66887,220.60947,220.25633,208.95602,213.54677,214.25304,212.13423,197.65573,205.07155,205.77782,203.65901,188.82736,194.47752,197.3026,194.83066,185.28944,176.81421,167.98586,157.03868,149.26973,156.33241,147.8572,156.33241,161.62944,151.38853,149.976,161.98257,165.51392,159.1575,151.74167,164.10138,166.57332,158.80437,153.1542,161.2763,164.80765,0
203.88844,214.58022,227.41034,231.33064,224.91559,217.43135,224.55919,223.13362,222.42084,208.87793,216.36217,216.36217,214.58022,199.96812,207.45236,208.16515,206.0268,191.4147,197.11699,199.61172,196.76059,183.38234,174.82892,166.27551,155.22734,147.03032,154.87096,145.60475,153.80177,158.79128,156.65291,147.03032,159.14766,163.42436,156.65291,149.16867,160.92963,163.78076,155.58374,150.23785,158.07848,161.9988,0
204.6509,215.98209,228.37558,231.91658,225.54279,214.21158,225.18867,223.77228,223.06409,207.83778,215.62799,216.69028,215.62799,200.40169,208.1919,208.54599,207.1296,191.5492,195.44429,198.98529,197.5689,183.39153,176.30952,168.87343,157.89633,154.00124,152.23074,148.68974,156.83403,161.08324,150.10614,150.81435,162.85373,166.04063,153.29303,152.23074,163.91603,166.04063,157.54224,153.29303,160.72913,163.56194,0
201.14319,212.44193,224.79993,228.68385,222.32832,210.6765,221.26906,221.26906,219.50363,207.14565,213.1481,212.44193,211.02959,198.6716,203.61479,203.61479,202.20245,189.84447,194.08148,194.43457,194.78766,190.27472,186.74385,181.44757,171.91428,166.97107,159.2032,161.3217,168.7365,173.32661,158.14394,164.85255,175.7982,177.91672,159.2032,166.97107,176.50438,177.56363,163.7933,167.32416,173.32661,175.44513,0
196.50082,207.94316,220.4582,224.39151,219.3855,211.16132,219.3855,217.59763,216.88248,203.65228,208.65831,207.58559,206.1553,194.71297,199.36142,199.00385,197.57355,185.41608,189.34937,189.70694,190.06451,201.19562,197.97746,192.61388,184.03212,179.02611,169.37163,175.0928,180.81396,185.46242,167.58377,178.31096,187.60785,189.03815,169.37163,180.45639,188.68057,189.39572,172.23222,180.09882,186.17755,188.323,0
194.76338,207.16087,219.55836,221.68365,214.24516,212.82831,215.3078,214.95358,213.53673,202.91031,206.45245,205.38982,204.32716,193.34653,196.53445,196.53445,196.18025,183.78276,187.32489,187.67911,187.67911,207.36618,203.11562,197.8024,191.42656,185.75912,174.07007,182.217,187.5302,191.42656,173.71585,185.75912,194.26027,195.3229,175.1327,188.23863,194.96869,196.73976,179.02907,187.88441,193.19762,194.96869,0
192.26834,205.16647,218.76181,221.20201,212.48705,210.74405,214.23004,213.53284,212.13844,200.6347,204.81787,203.07489,202.37769,191.57114,194.35992,194.70853,194.01132,182.50757,185.29636,185.64496,185.29636,212.69116,208.85657,204.67339,198.74722,193.86684,183.75748,187.24347,193.16965,196.30702,180.62009,193.51823,201.53601,201.8846,182.0145,194.56403,201.8846,202.5818,185.15187,194.21544,199.79301,201.8846,0
191.7026,203.63629,217.3249,219.43085,211.35806,211.70906,212.76202,211.70906,211.00708,200.82837,203.2853,201.88133,200.82837,191.35162,194.15955,194.15955,193.10657,180.82191,183.62984,184.33182,183.98083,214.30978,211.50186,207.64096,199.91919,196.40927,185.52858,187.9855,195.00531,198.51523,182.72066,195.35631,202.72711,204.48206,184.12462,196.76027,204.13107,205.18404,187.63452,196.40927,202.37611,204.13107,0
191.19519,202.531,215.99228,219.53473,211.38712,211.03287,211.74135,211.74135,210.67862,200.40555,202.88525,202.17676,201.46828,191.19519,193.32066,194.02914,193.32066,180.21362,183.04758,184.1103,184.8188,210.7356,208.61012,206.13042,198.69128,193.37762,184.87576,185.9385,192.66914,195.85735,181.33333,192.3149,199.75403,201.171,182.39606,193.73187,201.171,202.23373,185.23001,193.02339,199.04553,201.171,0
192.79605,203.67209,215.63574,219.62363,211.64786,211.28532,212.37292,212.01039,210.19772,200.40929,202.94702,201.85942,201.49689,191.34592,193.52112,193.88365,193.88365,182.28255,183.00761,184.09521,185.18283,209.25713,206.35684,203.09402,195.11827,189.31772,180.97942,183.87968,190.76785,194.03067,177.7166,188.95518,197.656,198.74362,179.16675,191.13039,198.01854,200.19376,180.97942,189.31772,195.11827,197.656,0
192.05502,203.71075,216.07289,219.25172,212.18765,210.77483,212.54085,212.54085,210.42163,201.23833,203.71075,201.94473,201.59152,191.34862,193.46783,193.82104,193.11464,181.81212,184.28455,184.63774,184.99095,207.3423,204.51668,200.27823,192.86095,187.56288,178.73279,182.26483,187.56288,190.74173,175.20074,186.50328,195.33337,196.39299,176.61357,187.91609,195.68658,196.74619,181.20522,186.85648,193.21416,195.33337,0
194.43916,206.09131,219.50893,222.68678,217.03726,208.56297,216.68417,215.27179,214.2125,202.56036,206.44441,205.73822,205.38512,193.73297,196.91083,197.26393,196.91083,183.84631,188.08345,188.43655,188.78964,196.86736,194.0426,189.09926,180.27188,174.97545,165.79497,169.67902,177.09402,181.68427,163.6764,173.91617,183.09665,184.50902,165.08879,174.97545,183.09665,185.56831,168.97284,174.97545,180.62497,182.74355,0
197.98572,208.93071,222.70021,226.23085,220.22876,208.22458,219.16957,219.16957,217.05118,204.34088,211.04909,209.9899,208.57765,195.16121,200.81024,201.51636,200.10411,186.33461,191.63057,191.98364,191.98364,190.90195,186.66518,180.66309,171.83649,167.24666,158.42006,160.89151,169.01198,173.6018,157.71393,164.7752,175.01407,177.13245,158.77312,166.8936,176.42633,177.48552,163.71602,167.95279,173.24875,174.66101,0
201.45616,212.75708,225.11748,230.06163,224.05801,209.22554,221.93909,222.99855,221.23277,202.51562,215.58232,215.22916,213.11024,196.15884,207.45978,207.10661,204.63454,189.80208,198.98409,198.63092,196.15884,186.51083,181.21353,172.73784,163.55583,158.96483,153.31436,153.31436,161.08376,165.3216,152.60806,157.19907,167.44052,170.26576,154.02068,159.31798,169.55945,172.03152,158.61168,162.49637,169.2063,169.9126,0
199.90074,211.9394,225.3944,231.05965,226.10254,208.7527,225.74847,225.04031,222.91583,202.73337,220.0832,219.37506,215.12611,197.42218,214.06387,212.29349,208.04454,191.75693,205.92007,205.21191,200.60889,186.22397,177.72609,167.10373,157.54361,149.75388,151.52428,148.69165,154.71098,158.95993,149.39981,151.52428,160.37624,163.91702,151.52428,154.00282,163.20886,164.97926,155.06506,157.18953,163.56294,164.62518,0
201.29112,212.27208,221.4819,227.14949,225.02415,207.66716,220.065,223.25302,221.12769,202.35379,219.35657,219.71078,215.10587,199.16577,216.52277,215.4601,210.14673,195.97775,212.27208,211.2094,205.18759,183.54755,175.04616,163.71098,153.7927,144.22864,150.95891,145.64554,150.25046,154.85538,148.83356,146.35399,154.85538,158.39761,149.18777,148.83356,157.68916,160.16873,151.66736,152.3758,159.46028,161.23141,0
200.89258,210.13448,217.59909,222.5755,222.22005,204.44716,216.53271,219.37637,216.53271,199.8262,217.24364,217.95454,214.39996,198.04892,215.46634,215.11089,209.42357,196.98254,213.68906,212.62268,206.93536,184.0035,175.11705,164.09787,152.72322,143.83678,149.5241,145.2586,150.23502,155.56688,147.39136,145.2586,154.14505,158.41054,148.10226,147.74681,157.34416,160.54329,150.23502,149.87955,158.41054,161.2542,0
200.16203,206.5166,212.51813,215.6954,217.81358,195.2196,215.6954,216.40146,212.87115,192.04233,215.34238,215.6954,212.1651,192.7484,213.22418,213.57721,209.34085,195.2196,212.1651,212.51813,206.86963,185.99698,176.81816,168.34543,154.93025,143.28023,149.28175,143.63326,151.39993,155.98933,149.63478,145.75145,155.28328,159.51965,150.34085,148.22266,157.40146,161.63783,153.51813,150.69388,159.16663,162.3439,0
199.88602,206.31776,208.10435,211.32022,212.7495,188.80914,204.53117,210.9629,209.17632,188.45183,208.46167,211.32022,209.17632,190.59573,208.81898,210.9629,207.0324,194.16893,209.53363,210.24826,205.60312,188.06201,178.05708,167.33752,152.68747,145.18378,152.68747,146.25572,151.97282,156.26065,153.4021,148.39964,155.54602,161.2631,155.54602,151.61551,160.54848,164.8363,160.19116,156.61797,163.40703,166.6229,0
197.74268,201.33046,195.59,205.6358,206.71213,183.39153,198.10144,204.55946,204.20068,184.10909,203.48312,206.71213,204.55946,186.62053,204.55946,206.71213,203.12434,192.361,206.35335,206.71213,203.8419,194.38925,183.98466,171.06865,156.35872,148.46559,158.5114,150.61827,155.99994,161.7404,160.30528,153.84727,162.09918,166.40453,163.53429,157.43506,166.04575,171.42741,168.55719,162.81674,169.27475,173.93887,0
